35,0.990878498,0.990878498,0.990368733,0.990278624,0.987260613,0.984773154,0.981605247,0.97402167,0.96971557,0.968581193,0.968581193
36,0.991473625,0.991473625,0.990928623,0.990827058,0.987579978,0.984973706,0.981565437,0.973463857,0.968797173,0.96753227,0.96753227
37,0.99216634,0.99216634,0.991378054,0.991284677,0.987903483,0.985101926,0.981555979,0.972848164,0.96781383,0.966350537,0.966350537
38,0.992896,0.992896,0.991986946,0.991858227,0.988222787,0.985290536,0.98149188,0.97222215,0.966763352,0.965380904,0.965380904
39,0.993679881,0.993679881,0.992809616,0.992629209,0.988850772,0.985707086,0.981692846,0.971808188,0.96590426,0.964430531,0.964430531
40,0.994275159,0.994275159,0.993580957,0.993420946,0.98939771,0.986166254,0.981869116,0.971390085,0.96503946,0.963465703,0.963465703
41,0.995449001,0.995449001,0.994427555,0.994200745,0.99001932,0.98657007,0.982060041,0.970948999,0.964138029,0.962480419,0.962480419
42,0.996490156,0.996490156,0.995283528,0.995087676,0.990692718,0.987046854,0.982290931,0.970540925,0.963294205,0.961348371,0.961348371
43,0.997704539,0.997704539,0.996379398,0.99617911,0.991564877,0.987745411,0.982754664,0.970321587,0.96254052,0.960589231,0.960589231
44,0.998757097,0.998757097,0.997455372,0.997278411,0.992436874,0.988449391,0.98327946,0.970103188,0.961799575,0.959607811,0.959607811
45,1.000006069,1.000006069,0.998641075,0.99836749,0.993317232,0.989154733,0.983685614,0.969828135,0.960960808,0.958696226,0.958696226
46,1.001050719,1.001050719,0.99973965,0.999500517,0.994250642,0.989851958,0.984138945,0.969542502,0.96010296,0.957749904,0.957749904
47,1.002437092,1.002437092,1.00103138,1.000771988,0.995293955,0.990722095,0.984793853,0.969414303,0.959249311,0.95664068,0.95664068
48,1.004063218,1.004063218,1.002555309,1.002301828,0.996589105,0.991890282,0.985605551,0.969457939,0.958662195,0.9559336,0.9559336
49,1.005557027,1.005557027,1.003906526,1.003640958,0.997639049,0.99272723,0.986228154,0.969313494,0.957850877,0.955136676,0.955136676
50,1.0070075,1.0070075,1.005367194,1.005110509,0.998947025,0.993821703,0.987091258,0.969332265,0.957134739,0.954303581,0.954303581
51,1.008858693,1.008858693,1.007238967,1.006891618,1.000527823,0.995226443,0.988147159,0.969623596,0.956628563,0.953621311,0.953621311
52,1.010637576,1.010637576,1.008983595,1.008663016,1.002073646,0.996571015,0.989269088,0.969879627,0.95613201,0.952859444,0.952859444
53,1.012454588,1.012454588,1.010587715,1.010277751,1.003451117,0.997769191,0.990216334,0.969942695,0.955300648,0.951905742,0.951905742
54,1.014819191,1.014819191,1.012782826,1.012422605,1.005418034,0.999560186,0.991748177,0.970553367,0.955020407,0.951406516,0.951406516
55,1.01669571,1.01669571,1.014838992,1.014449197,1.007270903,1.001210866,0.993019397,0.970990293,0.954576682,0.950680456,0.950680456
56,1.019048797,1.019048797,1.016908281,1.016543545,1.009096598,1.002862595,0.994494211,0.971455732,0.954008723,0.949903718,0.949903718
57,1.021526859,1.021526859,1.019368725,1.019079933,1.011272935,1.00490366,0.996195514,0.972235234,0.953724532,0.949340354,0.949340354
58,1.024070097,1.024070097,1.021806622,1.021543822,1.013521799,1.006912739,0.997957157,0.973040075,0.953355693,0.948709127,0.948709127
59,1.026656398,1.026656398,1.024355123,1.0239934,1.015888308,1.009045241,0.999783549,0.97385769,0.953073437,0.948084272,0.948084272
60,1.029909778,1.029909778,1.027406867,1.027165116,1.018672688,1.011697279,1.002194642,0.975278913,0.953129422,0.947878162,0.947878162
61,1.033026451,1.033026451,1.030405967,1.030069187,1.021474603,1.014258956,1.004439084,0.976533796,0.953091428,0.947490858,0.947490858
62,1.035514656,1.035514656,1.033287585,1.032995458,1.024108929,1.016697001,1.006634884,0.977604214,0.952775183,0.94677758,0.94677758
63,1.0374242,1.0374242,1.034894533,1.034458219,1.025491208,1.01788104,1.007482009,0.977414401,0.951139491,0.944760238,0.944760238
64,1.037527231,1.037527231,1.035090199,1.034666998,1.025458779,1.017718339,1.007051428,0.975987086,0.948284128,0.941518385,0.941518385
65,1.037180877,1.037180877,1.034424787,1.034085294,1.024651626,1.016780057,1.005901557,0.973792455,0.944697053,0.937459402,0.937459402
66,1.035684628,1.035684628,1.033216072,1.032928413,1.023294118,1.015259833,1.004199629,0.971033659,0.940482768,0.932783239,0.932783239
67,1.034077471,1.034077471,1.031328143,1.030935073,1.021107266,1.013016322,1.001719618,0.967637867,0.935554531,0.927504243,0.927504243
68,1.031337964,1.031337964,1.028675656,1.028268275,1.018443093,1.010136734,0.998661388,0.963688273,0.930017223,0.921567447,0.921567447
69,1.027944188,1.027944188,1.025466228,1.025165578,1.015149402,1.00678421,0.995139322,0.959241561,0.924147865,0.915208901,0.915208901
70,1.02399995,1.02399995,1.021611813,1.021198789,1.011152959,1.002678453,0.99090664,0.954231552,0.917678921,0.908317265,0.908317265
71,1.019291859,1.019291859,1.016991055,1.01672088,1.006507798,0.998033669,0.986148749,0.948649149,0.910691092,0.900961074,0.900961074
72,1.014116059,1.014116059,1.01193032,1.011572242,1.001409123,0.992819426,0.980762315,0.942682476,0.903371879,0.893187521,0.893187521
73,1.007791681,1.007791681,1.005989421,1.005676143,0.995432838,0.986796679,0.97464933,0.935951247,0.895400047,0.884880086,0.884880086
74,1.001105228,1.001105228,0.999183208,0.998871411,0.988599589,0.979889052,0.967726902,0.928520136,0.886682516,0.875715168,0.875715168
75,0.994011103,0.994011103,0.991885758,0.991472369,0.981138678,0.972462158,0.960263148,0.920481435,0.877546065,0.866227957,0.866227957
76,0.985437277,0.985437277,0.983446635,0.983164067,0.97285297,0.964063776,0.95184602,0.911595424,0.867683785,0.856017554,0.856017554
77,0.976306382,0.976306382,0.974628201,0.974259004,0.964034669,0.955152842,0.942941826,0.902387617,0.857407503,0.845645968,0.845645968
78,0.966712957,0.966712957,0.965182662,0.964834877,0.954468148,0.94577366,0.933550723,0.892707359,0.847062308,0.835053716,0.835053716
79,0.957254748,0.957254748,0.955506143,0.955165507,0.944880796,0.936157011,0.923942362,0.882824622,0.836320452,0.824383352,0.824383352
80,0.948006066,0.948006066,0.946241332,0.945929085,0.935508969,0.926628723,0.914592458,0.873279118,0.826551554,0.81426045,0.81426045
81,0.941397491,0.941397491,0.938727765,0.938292007,0.927968484,0.919090616,0.906860524,0.865501654,0.818426361,0.806200648,0.806200648
82,0.934387557,0.934387557,0.932909493,0.932689252,0.92210145,0.91319994,0.901063245,0.859668361,0.81214456,0.799916179,0.799916179
83,0.932715974,0.932715974,0.930970694,0.930661779,0.92011632,0.911211874,0.899168144,0.857357174,0.809717833,0.797411906,0.797411906
84,0.939640589,0.939640589,0.936972717,0.936645411,0.925870662,0.916937953,0.905100031,0.863053856,0.81503308,0.802989242,0.802989242
85,0.95893452,0.95893452,0.957259267,0.956688947,0.946758547,0.937593294,0.925796672,0.883703393,0.835658328,0.823589151,0.823589151
86,1.004466974,1.004466974,1.004345183,1.004342932,0.994425334,0.985413798,0.973775813,0.931249089,0.881854938,0.870423338,0.870423338
87,1.102466391,1.102466391,1.105156733,1.105012846,1.095382342,1.086119384,1.07436224,1.029532568,0.978321583,0.965179505,0.965179505
88,1.240915589,1.240915589,1.244430132,1.245629703,1.235440354,1.225593255,1.21342244,1.16411876,1.10605516,1.094151375,1.094151375
89,1.241053596,1.241053596,1.253173519,1.252550215,1.241288605,1.229697365,1.212368236,1.146547223,1.065350099,1.044367662,1.044367662
90,1.241053596,1.241053596,1.253173519,1.252550215,1.241288605,1.229697365,1.212368236,1.146547223,1.065350099,1.044367662,1.044367662
